Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
852,1,-6.975,-4.65,-2.841,-5.49,5.165,9.554,-6.055,-4.396,-8.388,7.031
853,0,-8.311,2.046,-0.018,-4.608,8.541,5.353,5.413,8.276,3.919,-2.043
854,0,-3.399,-7.545,-1.383,-8.351,-2.917,7.932,-6.214,3.582,-7.25,1.604
855,1,-5.363,-2.748,-2.395,-4.378,-2.04,5.38,-0.072,6.537,3.036,3.908
856,1,-7.414,-7.149,-4.469,-7.369,-5.993,-3.252,-3.659,7.283,2.189,-6.04
857,1,6.04,0.067,-0.335,-3.502,8.974,-4.579,9.67,-0.636,-9.353,0.452
858,1,5.309,9.753,4.491,-5.226,-4.748,-3.643,7.31,-2.015,3.508,2.73
859,1,-2.257,-5.202,0.339,5.329,9.562,-4.053,-1.039,-7.869,5.823,2.229
860,0,5.279,-1.658,3.941,-4.738,8.187,-4.197,4.733,8.012,3.359,-7.42
861,1,-7.528,1.962,-6.959,9.482,0.891,-5.957,-4.247,-0.027,-7.75,-1.804
862,0,1.615,3.285,-1.692,7.493,-7.339,-6.253,-0.136,-6.055,8.509,-1.091
863,0,-4.007,2.481,9.657,-4.73,3.752,6.243,-6.029,-3.629,2.089,-9.842
864,0,-7.934,2.268,-6.59,-5.294,7.366,-3.817,-2.718,1.309,3.703,-7.524
865,1,-9.903,-8.379,5.087,-6.4,-5.762,2.897,-0.609,-0.2,6.191,4.971
866,1,8.968,6.725,-8.453,2.827,-3.146,-3.637,0.52,-9.491,6.425,8.12
867,0,6.139,-8.087,-5.798,-1.833,-0.486,-0.8,-1.858,-0.48,-7.608,-9.596
868,1,1.349,3.643,-9.477,-2.808,2.685,-7.475,8.953,-6.474,4.102,-2.953
869,0,4.042,-1.594,5.704,-3.242,-6.976,3.935,-9.316,-6.353,0.608,-1
870,0,3.046,-0.959,1.222,-9.371,9.056,3.044,4.299,-1.096,-6.42,1.156
871,0,-5.551,6.282,-2.564,-4.899,1.405,-6.116,4.694,-0.101,-9.35,6.7
872,1,-5.212,-2.4,-6.425,-1.02,-3.953,5.442,-3.846,-8.478,9.734,9.848
873,1,-7.536,-5.221,-3.426,7.084,2.226,8.045,7.079,-0.905,6.095,-3.216
874,0,3.762,-2.184,1.544,-2.368,-9.698,2.573,1.491,4.041,3.635,-8.163
875,1,-5.736,5.992,-8.632,5.373,7.925,-6.803,1.88,-9.11,-9.793,0.768
876,1,-1.154,-0.471,-2.507,-4.442,-8.211,4.9,7.332,-9.566,-0.977,-9.794
877,0,-8.387,2.926,-1.502,4.502,2.908,2.15,-2.152,-8.089,1.307,4.629
878,0,7.943,-2.099,-5.726,9.783,8.969,-4.784,-8.118,-0.259,-9.189,-6.769
879,1,-7.745,-5.221,-9.774,5.888,-5.069,-2.631,-3.884,5.281,-8.507,-3.117
880,0,-6.625,8.352,8.975,-7.933,-8.632,1.624,3.243,-6.977,-9.753,-0.437
881,0,-9.684,-9.317,9.786,-0.794,-9.67,-7.469,9.962,9.716,8.389,-4.785
882,0,-9.776,-1.954,-3.502,-6.601,-0.508,-1.581,-3.92,9.597,8.116,3.023
883,1,-9.83,-6.079,-5.71,9.925,9.481,-6.469,6.739,9.598,-7.637,-7.993
884,0,-9.514,6.574,-2.759,-0.452,3.19,-3.584,-7.073,8.034,6.166,8.267
885,1,-8.766,1.941,1.179,-3.613,-4.003,0.254,8.55,-4.778,-7.186,8.014
886,1,1.217,0.561,-4.236,-0.978,2.296,1.289,2.508,2.776,-9.828,-1.139
887,1,-8.028,-1.341,-7.372,8.989,-3.007,-3.789,0.424,1.303,-2.229,-4.257
888,0,-1.958,-3.007,-6.843,8.352,8.707,-9.882,5.773,-1.365,2.191,3.99
889,1,9.011,-6.073,-2.906,6.278,4.113,8.773,0.552,0.445,-8.739,-9.363
890,0,9.284,-6.116,-2.422,3.109,-9.619,-4.677,-3.175,-1.747,0.472,8.4
891,1,-5.123,5.062,6.299,-9.417,-4.162,2.722,-9.091,-2.555,-5.705,0.981
892,1,2.311,3.904,-8.832,9.263,-0.28,-2.928,-0.072,-7.913,-1.101,0.163
893,1,-8.255,8.231,8.687,5.647,5.642,8.814,-7.425,8.43,1.475,1.079
894,0,1.531,-6.653,8.756,9.809,-6.79,3.348,5.763,-9.221,7.688,8.818
895,0,2.807,-4.875,9.855,-8.327,1.495,5.314,-9.284,-1.921,-5.679,-5.351
896,0,3.669,2.342,-9.314,-8.711,-0.241,9.355,3.55,2.073,-3.81,-4.134
897,1,-0.147,-6.42,-4.009,9.364,7.146,-8.883,-8.865,0.675,-5.252,1.368
898,0,8.619,5.293,-2.159,-4.02,8.445,9.554,1.52,0.865,8.991,7.545
899,1,-3.297,-2.793,-4.64,3.52,0.223,-6.374,5.954,-1.259,-0.963,-8.083
900,1,1.095,-6.786,4.236,-1.423,9.402,-4.866,8.759,-9.683,-5.154,-0.03
901,1,-9.086,-3.769,6.066,-5.835,6.819,-6.649,-8.728,5.904,-6.619,1.371
902,0,6.793,-5.78,-4.836,9.556,6.305,4.384,-2.119,-9.421,2.422,7.723
903,1,1.46,-1.771,-4.52,-5.519,3.649,4.047,6.887,6.28,9.039,6.911
904,0,-9.469,-4.785,-9.758,-1.038,-5.937,-1.648,-7.515,4.03,-6.886,0.746
905,0,-6.651,9.786,-9.203,-4.411,2.97,9.37,-0.718,-4.258,2.614,-8.683
906,1,-9.688,-2.463,9.693,-3.181,-1.626,-0.246,-9.511,-3.386,-7.133,7.529
907,1,-8.923,-0.186,-8.453,0.544,-6.271,0.496,-3.468,7.364,-8.439,-5.947
908,1,2.403,-9.019,5.922,-0.332,-9.143,4.147,-0.808,6.575,3.869,0.617
909,0,7.341,0.559,-5.283,-6.568,-6.659,-7.342,-9.037,-6.547,-6.178,4.476
910,0,6.485,9.729,5.662,-2.515,7.94,0.58,-8.91,-6.127,5.182,-2.114
911,0,-4.059,-2.27,9.915,-6.417,-5.559,-2.687,9.543,-2.647,9.99,0.739
912,1,8.867,-2.066,-5.193,2.198,9.356,1,3.424,-4.554,8.937,7.795
913,1,2.436,-7.607,3.532,8.655,9.703,-6.19,8.322,0.643,9.066,5.432
914,1,-1.629,-0.098,-5.098,-7.689,2.715,4.19,6.826,7.775,-7.113,-1.535
915,1,2.338,-2.753,-8.352,-2.999,-3.812,-5.791,7.021,1.897,-4.872,7.204
916,0,8.232,4.007,2.66,9.548,8.602,-1.795,4.578,-3.872,-6.837,-7.85
917,1,-6.946,2.081,8.978,7.064,1.904,-6.816,2.168,1.334,-8.312,9.192
918,1,8.045,-9.215,0.78,6.619,-4.868,1.984,-8.932,-1.974,4.344,0.696
919,0,-5.773,-7.908,-5.541,-9.947,-6.367,2.112,0.351,-9.513,5.811,8.635
920,0,-3.434,0.436,-3.626,-8.957,-5.066,-6.067,-1.476,8.11,-9.559,-2.717
921,0,-5.478,-2.678,-1.015,-2.888,-9.678,-1.181,-8.466,4.201,1.626,4.657
922,1,0.046,-0.102,-9.689,-7.736,-8.455,-6.146,-4.245,6.664,5.877,9.894
923,0,-2.553,-3.864,-6.869,5.882,7.863,-3.494,-8.196,1.979,-3.917,5.817
924,0,-3.024,4.773,9.357,-0.106,1.513,-4.903,-6.56,7.643,1.844,-8.402
925,0,-4.115,-3.156,4.417,-2.699,2.503,3.64,-6.887,-5.359,9.417,-1.317
926,0,7.784,1.267,-2.49,6.113,6.941,-5.702,-1.264,-1.096,8.428,1.436
927,1,2.382,2.905,7.251,9.356,4.058,4.603,6.579,9.456,-2.258,-2.531
928,1,-4.756,3.806,-5.913,-6.006,9.652,-0.536,-0.054,-4.935,0.381,3.934
929,0,-9.785,9.138,2.898,0.661,-0.529,2.405,-0.825,-4.962,-3.278,4.608
930,0,-5.443,-2.326,9.131,5.42,2.951,1.326,-1.332,9.364,5.096,4.4
931,1,-3.919,9.638,-0.15,-1.282,2.487,7.782,-7.688,-4.73,-2.24,0.493
932,0,9.47,-7.768,2.574,-9.794,5.028,3.902,-0.641,8.728,4.993,7.047
933,0,4.136,-3.82,5.407,-1.119,1.861,5.19,5.529,1.429,-8.415,-7.321
934,0,-7.609,5.342,1.429,5.284,9.632,-1.762,-8.857,3.724,2.807,7.107
935,1,-0.235,6.279,3.662,2.113,8.081,-4.69,-1.537,3.283,6.853,1.244
936,1,6.816,5.402,-5.204,-5.866,-5.341,-9.841,7.014,5.314,8.322,3.118
937,0,1.01,8.391,-1.193,7.205,4.828,-5.917,4.131,1.417,2.793,-3.466
938,0,-6.993,-9.767,1.233,-2.11,-6.933,8.311,-3.953,8.239,-1.24,4.487
939,0,-7.184,-7.201,8.176,-9.974,-1.51,8.195,-2.349,2.567,-0.366,4.571
940,0,0.751,0.383,-8.541,-4.068,-7.176,-6.183,-1.845,-7.055,7.934,-7.887
941,0,-3.404,9.147,-4.142,-4.91,-3.769,-1.584,-6.528,-4.006,-4.159,-7.461
942,1,-1.745,-1.033,8.889,-9.306,-7.817,1.775,5.581,-7.441,-2.826,-6.342
943,1,7.23,-6.058,-8.44,7.783,-5.161,1.414,9.455,1.184,5.437,-2.989
944,0,5.515,-9.62,-1.931,-6.542,-5.252,-1.654,1.736,8.643,0.283,0.344
945,0,9.853,4.357,-9.66,5.81,8.166,9.799,-5.841,-2.139,-7.475,-1.314
946,1,-3.505,2.595,-9.501,9.396,-0.306,-6.45,-9.458,-0.623,-3.814,9.071
947,0,-8.743,4.882,-4.675,-9.448,4.701,3.611,-8.544,0.809,4.457,-0.646
948,1,6.549,-7.923,-0.53,9.162,-7.164,7.531,-4.948,4.483,3.267,-0.565
949,0,0.465,4.083,-6.978,6.536,7.508,-8.909,-7.168,-7.855,-9.902,-3.196
950,0,0.411,-3.617,1.532,4.718,2.677,2.594,5.109,-5.506,1.904,2.828
951,0,3.283,3.304,5.649,-2.578,-8.971,8.03,-8.148,-7.232,7.929,0.509
952,0,8.327,-8.715,9.333,7.87,0.51,-9.161,0.448,0.485,2.707,9.354
953,1,-5.811,1.092,9.226,4.125,-0.448,4.312,-8.612,3.664,9.751,-6.331
954,0,-7.529,2.988,-5.197,6.415,-6.339,-4.429,-8.593,-1.209,-8.348,8.969
955,1,-7.784,2.213,-2.527,-0.065,1.844,7.213,-4.481,9.394,-4.991,1.508
956,0,-4.5,0.268,-4.837,1.651,3.163,8.179,-8.395,-6.224,8.434,-5.653
957,0,5.67,1.649,0.759,-0.757,-9.839,6.261,-0.797,-3.827,2.657,-7.038
958,1,5.18,-9.263,5.808,1.106,5.548,6.645,9.055,-3.658,5.153,4.27
959,0,-9.094,-4.334,6.044,-9.464,2.67,-2.05,-8.039,3.388,-2.086,1.221
960,1,0.766,1.455,-2.536,-1.337,2.913,3.028,1.324,-0.855,-8.483,6.967
961,0,3.044,3.056,5.629,-0.207,-4.971,-3.414,-1.089,9.307,7.317,4.935
962,0,0.923,5.725,2.592,0.135,9.573,2.481,-6.184,1.653,0.621,6.153
963,1,-8.893,7.621,-8.152,3.195,5.3,2.945,1.204,-2.122,9.408,-8.449
964,1,7.985,-2.574,5.442,-7.302,9.674,-6.08,9.007,8.772,-7.636,8.103
965,1,5.972,8.621,9.256,-2.344,-4.722,2.254,7.641,8.81,-7.019,2.509
966,1,1.548,9.909,9.18,-7.448,-2.212,-3.122,-0.145,-0.467,-4.709,9.769
967,0,-6.691,5.399,-2.9,7.524,-9.171,3.33,-1.138,-3.219,1.429,-8.824
968,1,-9.792,-1.534,7.498,0.352,4.129,-7.899,1.923,-5.879,6.702,-8.819
969,0,-3.375,4.48,5.923,-3.99,-0.347,-7.37,-9.741,-0.922,-5.974,6.151
970,0,-0.841,2.744,-7.864,-7.453,8.659,-5.027,2.842,-5.363,-5.816,9.36
971,0,2.785,-6.46,1.362,0.461,2.624,9.95,3.5,-3.387,2.181,7.383
972,1,9.722,6.265,3.254,9.648,-9.615,0.423,1.922,9.743,-8.516,7.738
973,0,1.789,5.361,-2.172,-8.323,-1.702,1.495,-4.696,0.4,6.807,6.19
974,1,-0.66,8.883,-7.651,1.96,5.701,3.59,9.117,3.379,-3.142,-5.932
975,1,-0.438,-7.089,5.06,4.145,6.299,3.484,-9.345,-8.298,-3.412,-3.319
976,0,9.66,7.103,5.777,-8.991,-3.221,1.351,-3.733,4.523,9.84,-6.87
977,1,8.012,-9.203,-3.231,-8.488,5.283,9.399,8.428,9.861,0.955,-1.666
978,0,-7.753,-5.003,-0.24,5.617,1.258,-8.808,3.77,-5.715,3.88,0.279
979,0,-6.01,3.862,1.214,-7.558,-8.389,3.089,9.97,8.653,-6.843,2.554
980,0,2.407,2.341,7.731,-5.903,-4.168,-7.791,9.39,-7.078,-7.615,5.345
981,1,-3.894,3.914,4.595,-4.244,5.421,0.562,-2.515,-3.753,1.592,2.036
982,1,0.718,7.702,-3.299,-0.126,1.529,1.933,8.503,-7.526,4.897,-6.662
983,0,-0.608,-8.764,8.105,-0.212,4.491,5.64,-6.774,-6.589,-2.102,6.273
984,0,0.078,-5.346,6.801,4.944,5.698,5.299,-7.724,-4.82,2.309,-6.747
985,1,2.484,-5.591,5.437,4.843,-7.692,9.994,0.973,0.854,-5.397,-5.164
986,0,9.514,-6.595,1.289,-1.291,-2.308,-3.118,-1.393,-9.485,8.734,-1.646
987,1,-6.378,-0.326,-3.841,-8.779,5.697,-4.062,0.085,0.361,9.013,-1.624
988,0,4.259,-8.152,-0.79,-7.243,5.266,-0.683,-3.101,-7.588,-5.959,2.237
989,1,9.044,-6.481,1.508,-9.854,5.694,1.984,-2.984,2.671,-9.188,0.324
990,0,4.419,-8.452,-7.373,-2.364,-2.927,-5.199,3.917,3.924,8.737,0.242
991,1,-6.907,-4.666,5.26,-2.004,9.599,-8.842,0.188,1.633,1.92,9.264
992,0,3.119,9.587,-2.236,5.484,9.882,-3.163,4.217,9.799,-7.432,3.69
993,1,9.05,9.471,-9.634,8.95,0.96,3.596,-5.08,9.322,-1.016,1.304
994,1,2.892,2.991,-7.66,-0.575,-2.389,7.821,-3.304,-7.111,-5.709,-4.59
995,0,1.031,-2.732,4.43,2.127,-5.122,3.389,-1.975,4.801,9.159,7.977
996,0,-6.95,-8.709,7.29,-0.135,6.243,-6.895,4.374,-6.436,-5.494,9.775
997,1,1.074,6.251,4.104,6.64,0.234,1.829,6.584,7.397,7.071,6.406
998,1,-7.78,0.276,-1.528,2.852,-2.344,4.51,-5.874,8.79,-9.32,1.622
999,1,-1.413,-4.325,-5.581,-3.378,3.118,3.773,6.743,1.879,2.353,6.921
1000,1,-2.511,-1.248,-8.699,-7.768,-3.937,3.794,7.896,-4.301,-2.587,-5.135
1001,1,1.106,-9.638,-6.586,-7.364,9.052,8.398,-5.822,-7.29,7.818,4.112
1002,0,8.882,4.573,2.151,4.832,-7.563,8.036,-4.996,-2.567,0.378,-4.938
1003,0,-2.225,1.762,2.953,8.134,5.646,-9.847,-6.607,5.696,-6.97,-3.586
1004,0,5.864,4.871,8.36,-5.992,2.886,-9.044,2.743,-9.449,5.947,-3.021
1005,0,-9.443,-7.636,-8.198,-3.284,5.138,4.989,-8.579,-2.959,6.246,-6.3
1006,1,1.92,0.179,-5.404,-4.842,7.795,6.126,-2.234,-6.624,6.236,7.35
1007,0,-2.8,9.061,-0.406,-9.434,-1.874,-8.788,-6.416,-1.792,-1.872,-5.118
1008,0,0.163,5.55,4.17,-5.404,-6.416,8.201,-2.781,2.136,-4.894,-9.476
1009,0,-9.871,-6.558,6.121,5.445,0.616,-2.727,-7.37,9.638,5.999,-4.203
1010,0,-8.997,6.277,-4.965,0.336,-2.429,-2.268,-9.539,-6.517,-4.53,1.749
1011,0,4.838,5.073,2.096,5.189,-8.797,-7.547,-8.041,-8.991,7.94,-6.187
1012,0,3.453,7.937,-9.425,9.719,9.093,-4.731,-1.913,-8.813,-1.532,-9
1013,0,-0.852,-5.4,1.212,-8.997,8.757,5.46,2.295,-1.155,5.372,-5.362
1014,0,4.979,9.026,5.244,2.801,5.994,3.535,2.853,5.64,-3.084,-2.23
1015,0,7.488,-2.359,-7.902,-7.578,3.402,8.435,-6.718,-2.049,-0.965,2.052
1016,1,5.081,-3.412,-0.189,-2.999,-4.913,-0.049,8.161,4.549,5.765,-7.38
1017,1,-6.547,4.176,-3.975,3.533,-5.882,2.405,9.431,-8.661,3.108,5.877
1018,0,3.016,-4.447,-0.182,0.805,8.101,-3.575,9.634,9.084,8.362,1.582
1019,1,2.543,2.947,-4.721,7.453,2.191,-5.876,-7.283,-6.289,4.936,-2.23
1020,1,-7.186,-6.591,-3.783,8.476,2.404,4.879,-2.182,-0.367,5.974,3.37
1021,0,-3.562,0.939,-8.305,-2.044,-8.957,-3.4,-0.84,1.491,9.922,0.039
1022,1,0.42,4.863,2.663,8.336,3.297,-4.002,5.534,-3.936,-2.345,4.674
1023,1,3.045,-4.264,-8.608,4.144,2.281,-5.408,8.5,8.786,-8.472,4.602
1024,1,0.195,9.86,-9.67,-4.83,-6.453,0.545,1.354,-8.158,-9.647,-1.762
1025,1,0.071,-2.061,2.281,3.324,9.543,2.388,7.72,6.483,-1.068,9.738
1026,1,4.415,6.594,8.415,4.616,5.228,-2.506,-0.033,3.23,7.957,3.978
1027,1,-3.808,-2.326,-2.926,-2.018,1.746,-8.094,1.57,7.248,-9.628,2.372
1028,1,1.449,5.585,-3.439,-0.284,-1.429,1.712,5.831,2.923,1.353,-2.345
1029,1,-0.162,9.462,-8.292,7.025,5.151,-5.941,8.059,-4.9,-2.866,8.806
1030,1,5.037,-2.526,0.948,-2.708,-9.628,5.709,-7.144,5.229,4.525,-8.096
1031,1,1.431,1.569,9.432,-5.687,-2.317,2.772,-0.824,-3.389,-6.765,-0.703
1032,0,-5.787,8.665,1.723,6.357,-5.851,7.981,3.273,6.824,0.95,6.43
1033,1,-9.625,-1.67,-6.861,0.992,-4.929,-3.648,7.026,-5.744,1.025,8.524
1034,0,-9.327,8.019,-9.538,-6.914,-0.024,-6.148,-8.762,-5.456,7.566,1.339
1035,1,-2.94,1.464,2.325,-6.409,4.252,6.12,-9.139,-8.692,-8.808,-7.988
1036,1,-8.475,0.729,-6.41,-8.742,-8.253,7.368,-4.799,8.181,-0.15,-7.875
1037,0,-3.659,-3.891,-3.891,-2.334,-5.476,-0.332,-0.851,5.974,-4.317,2.789
1038,1,-9.706,3.501,8.547,6.406,3.97,-6.255,6.297,-0.873,5.445,-7.647
1039,1,-7.001,0.071,8.555,0.535,-2.185,8.85,7.793,-7.696,-9.542,0.098
1040,0,7.504,4.711,-6.787,0.07,2.23,-1.929,-6.604,-5.579,7.632,6.632
1041,0,-6.381,-4.105,-7.081,3.818,-6.059,8.866,8.148,-2.282,2.898,3.696
1042,0,0.974,8.333,-1.506,4.084,-7.567,-6.173,-8.517,5.737,-4.849,0.105
1043,0,2.771,0.31,-8.371,-4.573,5.736,-5.957,-8.424,0.388,-1.742,-6.129
1044,0,-7.31,-2.402,2.103,5.998,-4.078,-9.372,-9.817,1.851,9.156,6.821
1045,1,3.165,-6.445,-2.804,1.817,-8.06,8.459,3.639,-8.204,9.001,-4.253
1046,1,7.253,-4.887,1.915,-5.629,8.233,-3.1,-3.511,-9.841,0.096,-5.114
1047,0,6.467,-1.258,-4.493,7.908,-2.427,5.617,4.602,8.652,-4.672,3.133
1048,1,3.48,-2.444,-6.524,7.265,2.52,1.401,-4.884,9.17,5.271,-8.236
1049,0,6.502,6.473,-5.902,0.097,1.605,-8.221,5.217,-6.886,-0.908,-2.798
1050,1,-0.827,8.741,-1.585,-7.319,-1.667,6.951,-4.665,-9.053,-4.393,4.328
1051,0,-5.996,-2.628,-1.215,5.266,6.641,-8.385,-7.805,5.862,3.596,-6.31
1052,0,9.773,-5.266,-4.278,-1.21,-0.959,-6.761,-7.496,-3.121,-6.072,-8.636
1053,1,0.808,-5.3,-8.608,-8.039,7.919,-9.427,9.722,-5.649,1.343,2.906
1054,0,-7.159,-6.054,2.384,2.844,-5.85,6.852,-3.713,-8.111,7.909,2.4
1055,1,-9.573,-9.529,-6.286,8.579,-7.525,8.509,-7.961,-9.816,9.75,-1.777
1056,1,-2.12,-8.924,6.85,-3.107,6,-1.03,0.874,3.628,9.99,-1.493
1057,1,4.599,3.224,-0.329,5.882,0.001,4.414,-0.506,1.913,7.547,8.194
1058,1,0.964,3.951,-9.14,9.464,1.81,4.276,-5.265,-5.848,-2.057,-5.893
1059,0,-2.295,-5.106,-7.751,-5.91,-7.771,8.707,-8.262,6.189,-9.768,-7.523
1060,1,-8.577,-4.015,-8.697,8.851,5.09,6,0.351,-8.2,5.806,-8.278
1061,0,8.06,-5.515,-3.617,7.48,-8.888,-5.718,9.105,-6.648,2.114,7.821
1062,0,-0.081,1.088,9.253,-6.778,9.771,-2.832,-0.165,-3.119,-9.841,1.933
1063,0,-1.864,-9.074,-9.441,-1.365,7.967,-4.749,9.026,5.985,-1.645,-9.452
1064,0,1.247,1.239,-4.119,0.557,-2.443,5.372,7.313,2.972,-3.728,-9.545
1065,0,6.178,0.293,7.732,3.44,-0.789,8.85,9.084,-7.584,-5.358,8.611
1066,0,-4.911,6.297,-4.802,-7.716,-1.779,-7.289,-1.183,9.086,2.657,-6.557
1067,1,-8.607,0.14,-1.558,-9.901,3.953,-7.086,-8.105,2.489,8.726,-4.085
1068,1,3.723,-2.178,2.997,4.718,5.784,6.014,-3.995,-0.625,-2.671,-9.251
1069,1,6.199,8.124,-3.083,-1.004,2.271,-6.091,7.444,-9.119,-7.478,-7.613
1070,0,9.537,1.322,4.998,-9.737,3.549,-4.051,7.925,4.321,-1.339,-2.369
1071,0,5.122,8.261,6.22,-5.16,2.977,-1.44,-3.792,-3.236,9.646,8.211
1072,0,-9.389,-1.59,-8.882,7.227,-8.888,2.603,8.637,6.56,8.441,-0.663
1073,0,2.962,-6.559,6.907,-3.543,0.163,-7.643,-2.029,5.906,-0.601,-5.334
1074,1,-9.642,-3.265,-3.225,4.289,8.807,-8.079,-5.862,8.662,-5.204,8.284
1075,0,1.145,8.818,-7.689,1.382,-6.594,6.116,0.105,0.108,-4.333,-5.93
1076,1,7.352,5.873,-2.64,-3.609,-9.918,-6.711,-7.597,9.189,-6.388,4.003
1077,0,-0.376,0.055,-5.056,-3.987,3.818,-5.414,-5.718,2.342,1.143,1.259
1078,1,6.473,0.599,-7.928,8.984,-1.623,7.688,-4.57,9.326,7.475,8.863
1079,0,4.793,2.011,5.155,-6.547,-8.35,-6.799,-2.073,7.095,-8.937,-2.213
1080,1,0.918,-9.373,7.315,6.867,9.131,-2.527,-8.855,6.054,4.647,-7.71
1081,1,-4.78,9.811,-1.575,-4.753,-4.453,1.648,-8.96,-3.847,-4.529,-8.558
1082,1,-9.531,-5.342,-6.342,2.421,-8.67,-1.225,-3.028,0.062,-7.32,-7.505
1083,1,9.208,-8.161,8.644,-3.984,4.179,5.428,-8.58,-2.054,3.663,-9.898
1084,0,9.759,5.208,-8.323,8.643,-8.965,-7.393,0.003,-4.44,7.525,8.557
1085,0,-0.433,-8.045,-0.59,-0.876,-8.873,5.071,-9.084,7.76,9.454,0.068
1086,0,-2.499,-1.008,-4.217,3.993,9.43,5.311,3.571,-4.936,-5.867,-6.881
1087,1,-8.032,-9.397,-0.974,-1.021,2.911,5.096,-3.187,-0.758,-0.373,-6.308
1088,1,-0.929,-9.1,-1.267,-5.957,7.666,-6.349,-4.668,5.252,1.468,4.823
1089,0,-0.356,-3.462,9.435,4.446,-7.586,1.34,-0.792,-2.133,2.523,3.137
1090,1,-9.143,-8.467,-4.439,9.447,-2.867,9.11,-1.785,5.006,6.704,-6.182
1091,0,3.322,-4.927,-2.274,-6.482,-6.028,-9.262,-3.514,-3.278,2.478,3.709
1092,0,-6.444,-7.676,-9.773,-7.919,-2.385,7.421,0.172,8.798,6.884,5.562
1093,1,3.735,-9.03,1.219,6.239,-7.331,-0.052,0.822,-8.553,-8.602,-1.963
1094,1,-2.241,9.916,-0.371,5.479,0.476,6.622,-6.339,-6.126,-8.273,5.484
1095,1,-5.195,7.201,5.542,4.192,-3.527,4.192,3.028,6.74,5.39,2.195
1096,0,-0.945,-5.387,4.038,-1.821,-0.752,2.542,4.505,-5.125,-7.837,-0.113
1097,0,-6.208,-7.014,-1.209,5.975,1.573,-1.981,-0.102,7.893,0.151,2.526
1098,0,-6.024,1.208,2.8,-4.177,-1.51,-0.775,-0.613,-3.787,-3.494,6.67
1099,0,6.142,-0.564,-1.821,4.565,-6.361,-8.249,8.901,-6.288,-4.462,-8.925
1100,1,-7.424,9.271,1.763,-6.147,-8.464,4.268,-3.868,-1.074,-0.433,3.272
1101,0,7.449,8.815,4.733,-8.25,5.953,-2.605,4.049,-6.439,4.335,-9.86
1102,0,7.12,2.837,1.926,-5.363,-5.907,9.735,3.881,-9.438,-0.879,1.15
1103,1,7.996,-2.03,-1.011,7.744,-2.397,-7.712,1.15,-7.21,-8.733,-5.879
1104,0,-9.082,7.283,5.381,9.474,-8.579,-3.389,-1.319,5.177,-1.184,-2.486
1105,1,4.691,-6.645,4.995,-8.193,-6.371,-8.84,4.066,-0.284,-9.329,0.895
1106,0,7.122,-3.425,9.402,-9.712,-3.08,-3.832,-2.052,-7.001,1.108,3.386
1107,0,3.875,-3.523,-6.501,-7.716,1.765,8.728,3.214,6.761,0.783,-0.307
1108,0,-5.667,-4.006,4.807,-0.326,-6.14,2.169,-8.973,0.511,8.366,6.928
1109,1,-7.798,0.526,-3.011,-4.168,-8.354,-6.014,-3.459,8.648,-7.698,4.005
1110,1,-1.128,3.087,0.821,-7.965,4.011,2.871,0.581,-7.026,-5.212,6.298
1111,1,3.628,-7.455,-9.512,9.676,-2.999,8.85,6.598,1.543,7.278,-8.091
1112,1,-0.872,8.702,-3.809,6.921,-9.85,-1.091,5.839,-1.866,0.45,0.024
1113,0,-2.984,-4.37,9.112,5.195,5.621,-2.593,-3.009,-2.078,-3.098,4.294
1114,1,-0.89,-9.026,2.501,9.869,-1.686,-8.863,5.339,0.696,-4.7,-4.172
1115,1,-6.255,2.044,4.387,-0.909,9.86,6.905,-5.763,-5.326,5.681,-3.304
1116,0,-3.809,-7.252,0.186,-5.184,-8.907,-3.141,4.862,-2.018,4.326,5.81
1117,0,-9.846,-9.599,-4.832,0.517,-3.286,-8.751,-3.765,-8.429,-5.341,-5.416
1118,0,5.074,3.78,1.611,-6.096,3.942,3.86,0.547,-7.654,2.458,-9.703
1119,1,-1.393,-9.781,9.931,-8.47,-7.653,-1.238,-5.645,7.852,-6.069,-5.685
1120,0,-9.025,2.976,4.014,6.011,-9.705,-4.801,6.036,5.247,-7.514,1.855
1121,0,7.017,-0.915,1.286,1.91,-1.711,1.203,-6.32,5.453,-6.682,3.312
1122,1,-1.276,4.551,-2.944,-4.178,-5.059,4.203,2.377,2.172,-4.336,8.81
1123,1,-7.954,2.04,4.536,9.182,5.107,-4.634,0.364,3.131,-8.573,3.647
1124,0,6.455,5.362,8.389,4.041,-7.129,9.437,-2.061,3.176,-2.381,-1.334
1125,1,-0.336,6.079,-0.343,-2.737,-7.164,2.488,5.607,-8.324,0.605,-0.794
1126,0,-3.972,2.77,4.968,-1.989,3.202,-0.513,-3.851,-8.526,0.213,1.533
1127,0,-0.799,5.396,-8.921,9.677,-4.618,9.442,-9.686,8.939,7.198,5.596
1128,1,7.622,8.131,9.715,1.833,-7.814,2.405,-7.247,4.516,6,-7.894
1129,0,3.401,-6.878,2.128,-5.076,-0.004,1.862,-2.313,-4.07,8.168,-6.678
1130,0,-7.96,-4.811,-8.56,-6.883,5.803,-7.268,7.076,-4.745,-5.808,-2.013
1131,0,-6.012,7.041,6.075,-1.923,3.784,-0.715,6.91,2.554,0.196,-6.91
1132,1,-8.286,-9.979,-7.646,3.061,5.492,-3.041,9.849,-7.746,-7.418,-1.108
